isbn	title	publisher
0375507418	Amazon.com: Grand Old Party: A History of the Republicans (9780375507410): Lewis Gould: Books	 Random House; 1 edition (November 4, 2003)
0813114845	Amazon.com: The Republican Right Since 1945 (9780813114842): David W. Reinhard: Books	 Univ Pr of Kentucky (August 1983)
1456365460	Saving the American Miracle: The Destruction and Restoration of American Values: Rep Tom Price MD, L. Gerald Davis: 9781456365462: Amazon.com: Books	 CreateSpace Independent Publishing Platform (January 20, 2011)
1595554726	The Founders&#39; Key: The Divine and Natural Connection Between the Declaration and the Constitution and What We Risk by Losing It: Larry P. Arnn: 9781595554727: Amazon.com: Books	 Thomas Nelson; First Edition, 3rd Printing edition (February 14, 2012)
0062027131	Give Us Liberty CD: Dick Armey, Matt Kibbe, Pete Larkin: Amazon.com: Books	 HarperAudio; Unabridged edition (August 17, 2010)
1933184299	One Man, One Woman: A Catholics Guide to Defending Marriage: Dale O&#39;Leary: 9781933184296: Amazon.com: Books	 Sophia Institute Press (August 15, 2007)
1595230661	She&#39;s the Boss: The Disturbing Truth About Nancy Pelosi: Rochelle Schweizer: 9781595230669: Amazon.com: Books	 Sentinel HC (September 23, 2010)
0316114081	Right from the Beginning: Patrick J. Buchanan: 9780316114080: Amazon.com: Books	 Little Brown & Co (T); 1st edition (April 1988)
1596985186	Amazon.com: The Evangelical President: George Bush&#39;s Struggle to Spread a Moral Democracy Throughout the World (9781596985186): Bill Sammon: Books	 Regnery Publishing; 1 edition (September 25, 2007)
1441752358	To Save America: Stopping Obama&#39;s Secular-Socialist Machine: Newt Gingrich, Callista Gingrich: 9781441752352: Amazon.com: Books	 Blackstone Audio, Inc.; MP3CD Unabridged edition (May 18, 2010)
0061470333	America: Our Next Chapter LP: Tough Questions, Straight Answers: Chuck Hagel, Peter Kaminsky: Amazon.com: Books	 HarperLuxe (April 22, 2008)
1412805937	Hoodwinking the Nation: Julian L. Simon: 9781412805933: Amazon.com: Books	 Transaction Publishers (February 28, 2006)
0898031680	A GENERATION AWAKES: Young Americans for Freedom and the Creation of the Conservative Movement: Wayne Thorburn: Amazon.com: Books	 Jameson Books, Inc.; 1ST edition (November 1, 2010)
1400163242	Culture of Corruption: Obama and His Team of Tax Cheats, Crooks, and Cronies: Michelle Malkin, Johnny Heller: 9781400163243: Amazon.com: Books	 Tantor Media; Unabridged,MP3 - Unabridged CD edition (September 1, 2009)
1595550119	Hoodwinked: How Intellectual Hucksters Have Hijacked American Culture: Jack Cashill: 9781595550118: Amazon.com: Books	 Thomas Nelson; 1St Edition edition (June 14, 2005)
0983576807	Outnumbered: Chronicles of a Manhattan Conservative: Jedediah Bila: 9780983576808: Amazon.com: Books	 Jedediah Bila (May 10, 2011)
0062020420	Deliver Us From Evil Low Price CD: Sean Hannity: 9780062020420: Amazon.com: Books	 HarperAudio; Abridged edition (June 1, 2010)
006213115X	What the (Bleep) Just Happened?: The Happy Warrior&#39;s Guide to the Great American Comeback: Monica Crowley: 9780062131157: Amazon.com: Books	 Broadside Books (June 19, 2012)
1455164402	The Tyranny of Cliches: How Liberals Cheat in the War of Ideas: Jonah Goldberg: 9781455164400: Amazon.com: Books	 Blackstone Audio, Inc.; Unabridged MP3CD edition (May 1, 2012)
1442355549	Amazon.com: Cowards: What Politicians, Radicals, and the Media Refuse to Say (9781442355545): Glenn Beck, Ron McLarty: Books	 Simon & Schuster Audio; Unabridged edition (June 12, 2012)
1596982764	The Roots of Obama&#39;s Rage: Dinesh D&#39;Souza: 9781596982765: Amazon.com: Books	 Regnery Publishing; Reprint edition (October 4, 2011)
0684825627	Amazon.com: The Woven Figure: Conservatism and America&#39;s Fabric (9780684825625): George F. Will: Books	 Scribner; First Edition edition (November 12, 1997)
068482793X	Amazon.com: Radical Son: A Journey Through Our Times from Left to Right (9780684827933): David Horowitz: Books	 Free Press (February 10, 1997)
1933859555	Rendezvous with Destiny: Ronald Reagan and the Campaign That Changed America: Craig Shirley: 9781933859552: Amazon.com: Books	 Intercollegiate Studies Institute; 1st edition (October 15, 2009)
0935199330	Amazon.com: Jimmy Carter: The Liberal Left and World Chaos: A Carter/Obama Plan That Will Not Work (9780935199338): Mike Evans: Books	 Time Worthy Books; 1 edition (January 20, 2009)
081296974X	Worth the Fighting For: The Education of an American Maverick, and the Heroes Who Inspired Him: John McCain, Mark Salter: 9780812969740: Amazon.com: Books	 Random House Trade Paperbacks (September 9, 2003)
0767919025	Do As I Say (Not As I Do): Profiles in Liberal Hypocrisy: Peter Schweizer: 9780767919029: Amazon.com: Books	 Anchor; 1st Paperback Ed edition (October 10, 2006)
1621570797	Beating Obamacare: Your Handbook for the New Healthcare Law: Betsy McCaughey: 9781621570790: Amazon.com: Books	 Regnery Publishing (January 14, 2013)
1936488507	Eco-Tyranny: How the Left&#39;s Green Agenda will Dismantle America: Brian Sussman: 9781936488506: Amazon.com: Books	 WND Books (April 17, 2012)
1600378226	Rescuing a Broken America: Why America is Deeply Divided and How to Heal it Constitutionally: Michael Coffman: 9781600378225: Amazon.com: Books	 Morgan James Publishing; First Edition edition (October 2, 2010)
1595551549	Another Man&#39;s Sombrero: A Conservative Broadcaster&#39;s Undercover Journey Across the Mexican Border: Darrell Ankarlo: Amazon.com: Books	 Thomas Nelson (June 10, 2008)
0062109014	Trickle Up Poverty Low Price CD: Michael Savage, Robert Louis: 9780062109019: Amazon.com: Books	 HarperAudio; Unabridged edition (October 11, 2011)
006208397X	Trickle Down Tyranny: Crushing Obama&#39;s Dream of the Socialist States of America: Michael Savage: 9780062083975: Amazon.com: Books	 William Morrow (April 3, 2012)
0895261014	Shut Up and Sing: How Elites from Hollywood, Politics, and the UN Are Subverting America: Laura Ingraham: 9780895261014: Amazon.com: Books	 Regnery Publishing; First Edition edition (August 20, 2003)
1441778926	The New Reagan Revolution: How Ronald Reagan&#39;s Principles Can Restore America&#39;s Greatness: Michael Reagan, Jim Denney, Mike Chamberlain: 9781441778925: Amazon.com: Books	 Blackstone Audio, Inc.; Unabridged edition (January 18, 2011)
0465068723	Reflections of a Neoconservative: Looking Back, Looking Ahead: Irving Kristol: 9780465068722: Amazon.com: Books	 Basic Books; First Edition edition (October 1983)
1596985232	In the Words of Our Enemies: Jed Babbin: 9781596985230: Amazon.com: Books	 Regnery Publishing; First Printing edition (June 1, 2007)
0674825284	The Southern Tradition : The Achievement and Limitations of an American Conservatism: Eugene Genovese: 9780674825284: Amazon.com: Books	 Harvard University Press (October 1, 1996)
1400118603	Rules for Radical Conservatives: Beating the Left at Its Own Game to Take Back America: David Kahane, John Allen Nelson: 9781400118601: Amazon.com: Books	 Tantor Media; Unabridged,Unabridged CD edition (October 12, 2010)
1441729690	Power Grab: How Obama&#39;s Green Policies Will Steal Your Freedom and Bankrupt America: Chris Horner, Jim Meskimen: 9781441729699: Amazon.com: Books	 Blackstone Audio, Inc.; Unabridged edition (April 19, 2010)
1451693443	Amazon.com: Broke: The Plan to Restore Our Trust, Truth and Treasure (9781451693447): Glenn Beck, Kevin Balfe: Books	 Threshold Editions (August 28, 2012)
1595341420	Amazon.com: Reagan&#39;s Comeback: Four Weeks in Texas That Changed American Politics Forever (9781595341426): Gilbert Garcia: Books	 Trinity University Press; First Trade Paper Edition edition (September 18, 2012)
193399519X	The Cult of the Presidency, Updated: America&#39;s Dangerous Devotion to Executive Power: Gene Healy: 9781933995199: Amazon.com: Books	 Cato Institute; paperback / softback edition (May 16, 2009)
1442334576	Broke: The Plan to Restore Our Trust, Truth and Treasure: Kevin Balfe, Glenn Beck, Brian Sack: 9781442334571: Amazon.com: Books	 Simon & Schuster Audio; Abridged edition (October 26, 2010)
0060194367	Amazon.com: What Color is a Conservative?: J. C. Watts  Jr., Chriss Winston: Books	 HarperCollins Publishers; 1 edition (October 22, 2002)
087580649X	Edmund Burke for Our Time: Moral Imagination, Meaning, and Politics: William F. Byrne: 9780875806495: Amazon.com: Books	 Northern Illinois University Press; 1 edition (June 1, 2011)
0817954422	Why Government Is the Problem (Essays in Public Policy): Milton Friedman: 9780817954420: Amazon.com: Books	 Hoover Inst Pr; Photocopy edition (February 1993)
188292665X	Securing Democracy: Why We Have An Electoral College: Gary L. Gregg: 9781882926657: Amazon.com: Books	 Intercollegiate Studies Institute; 1 edition (January 28, 2008)
159955934X	Amazon.com: Latter-day Liberty: A Gospel Approach to Government and Politics (9781599559346): Connor Boyack: Books	 Cedar Fort, Inc. (December 8, 2011)
1455511846	Amazon.com: Now or Never: Saving America from Economic Collapse (9781455511846): Jim DeMint: Books	 Center Street; 1 edition (January 10, 2012)
1596986123	Obamanomics: How Barack Obama Is Bankrupting You and Enriching His Wall Street Friends, Corporate Lobbyists, and Union Bosses: Timothy P. Carney: Amazon.com: Books	 Regnery Publishing (November 30, 2009)
1596985992	Power Grab: How Obama&#39;s Green Policies Will Steal Your Freedom and Bankrupt America: Christopher C. Horner: Amazon.com: Books	 Regnery Publishing (April 19, 2010)
1596985623	Funding Fathers: The Unsung Heroes of the Conservative Movement: Nicole Hoplin, Ron Robinson: 9781596985629: Amazon.com: Books	 Regnery Publishing; First Edition edition (September 9, 2008)
044669911X	Amazon.com: Hard Call: The Art of Great Decisions (9780446699112): John McCain, Mark Salter: Books	 Twelve; 1st. TRADE EDITION edition (February 29, 2008)
030795157X	Freedom Manifesto: Why Free Markets Are Moral and Big Government Isn&#39;t: Steve Forbes, Elizabeth Ames: 9780307951571: Amazon.com: Books	 Crown Business; First Edition edition (August 21, 2012)
1882926013	The Politics of Prudence: Russell Kirk, Mark C. Henrie: 9781882926015: Amazon.com: Books	 Intercollegiate Studies Institute; First Edition edition (September 1993)
1935098500	Amazon.com: Power Divided is Power Checked: The Argument for States&#39; Rights (9781935098508): Jason Lewis: Books	 Bascom Hill Publishing Group (January 1, 2011)
0817916040	Constitutional Conservatism: Liberty, Self-Government, and Political Moderation: Peter Berkowitz: 9780817916046: Amazon.com: Books	 Hoover Institution Press; 1 edition (February 15, 2013)
1455112062	Injustice: Exposing the Racial Agenda of the Obama Justice Department: J. Christian Adams, Johnny Heller: 9781455112067: Amazon.com: Books	 Blackstone Audio, Inc.; Unabridged edition (October 4, 2011)
0307353486	Amazon.com: Demonic: How the Liberal Mob Is Endangering America (9780307353481): Ann Coulter: Books	 Crown Forum; First Edition edition (June 7, 2011)
189355497X	Anti Chomsky Reader: Peter Collier, David Horowitz: 9781893554979: Amazon.com: Books	 Encounter Books (September 1, 2004)
0817914242	Conserving Liberty (HOOVER INST PRESS PUBLICATION): Mark Blitz: 9780817914240: Amazon.com: Books	 Hoover Institution Press; 1st edition (June 24, 2011)
0970006322	Back to Basics for the Republican Party, Third Edition: Michael Zak: 9780970006325: Amazon.com: Books	 Signature Books; 3rd edition (February 25, 2003)
0805440453	The ACLU vs. America: Exposing the Agenda to Redefine Moral Values: Craig Osten, Alan Sears: 9780805440454: Amazon.com: Books	 B&H Books; First edition. edition (September 1, 2005)
0975899848	An Evening with National Review: Some Memorable Articles from the First Five Years: William F. Buckley Jr., Whittaker Chambers, Russell Kirk, Priscilla L. Buckley: 9780975899847: Amazon.com: Books	 National Review Books; 1st Edition edition (September 1, 2010)
1851684530	The Politics of Apocalypse: The History and Influence of Christian Zionism: Dan Cohn-Sherbok: 9781851684533: Amazon.com: Books	 Oneworld (June 22, 2006)
1400050642	Crunchy Cons: How Birkenstocked Burkeans, gun-loving organic gardeners, evangelical free-range farmers, hip homeschooling mamas, right-wing nature ... America (or at least the Republican Party): Rod Dreher: 9781400050642: Amazon.com: Books	 Crown Forum; First Edition edition (February 21, 2006)
1455516309	Amazon.com: The Brief Against Obama: The Rise, Fall &amp; Epic Fail of the Hope &amp; Change Presidency (9781455516308): Hugh Hewitt: Books	 Center Street (June 26, 2012)
0785261486	Amazon.com: Brainwashed: How Universities Indoctrinate America&#39;s Youth (0020049055366): Ben Shapiro: Books	 Thomas Nelson (May 6, 2004)
0700611061	Virtue and the Promise of Conservatism: The Legacy of Burke and Tocqueville: Bruce Frohnen: 9780700611065: Amazon.com: Books	 University Press Of Kansas (December 1, 1993)
1441762604	Conduct Unbecoming: How Barack Obama Is Destroying the Military and Endangering Our Security: Robert Patterson, Jim Meskimen: 9781441762603: Amazon.com: Books	 Blackstone Audio, Inc.; MP3 Unabridged edition (September 6, 2010)
0062116525	Trickle Down Tyranny CD: Michael Savage, Pete Larkin: 9780062116529: Amazon.com: Books	 HarperAudio; Unabridged edition (April 3, 2012)
0895260867	Reckless Disregard: How Liberal Democrats Undercut Our Military, Endanger Our Soldiers, and Jeopardize Our Security: Robert Patterson: 9780895260864: Amazon.com: Books	 Regnery Publishing; First Edition edition (June 10, 2004)
1442334037	Can America Survive?: 10 Prophetic Signs That We Are The Terminal Generation: John Hagee: 9781442334038: Amazon.com: Books	 Simon & Schuster Audio; Unabridged edition (June 29, 2010)
1439155089	Radical-in-Chief: Barack Obama and the Untold Story of American Socialism: Stanley Kurtz: Amazon.com: Books	 Threshold Editions; 1st edition (October 19, 2010)
1596985194	American Grit: What It Will Take to Survive and Win in the 21st Century: Tony Blankley: 9781596985193: Amazon.com: Books	 Regnery Publishing (December 23, 2008)
0062084933	Amazon.com: Revolt! (9780062084934): Dick Morris, Eileen McGann, Pete Larkin: Books	 HarperAudio; Unabridged edition (March 1, 2011)
1455163511	Obama&#39;s America: Unmaking the American Dream: Dinesh D&#39;Souza, David Cochran Heath: 9781455163519: Amazon.com: Books	 Blackstone Audio, Inc.; Unabridged edition (August 13, 2012)
0671527355	The Liberal Crack-Up: R. Emmett Tyrrell Jr.: 9780671527358: Amazon.com: Books	 Simon & Schuster (September 1984)
1621570274	Knowledge and Power: The Information Theory of Capitalism and How it is Revolutionizing our World: George Gilder: 9781621570271: Amazon.com: Books	 Regnery Publishing (June 10, 2013)
1598130021	Amazon.com: The Challenge of Liberty: Classical Liberalism Today (9781598130027): Robert Higgs, Carl P. Close: Books	 Independent Institute (February 1, 2006)
1403974322	Conservatism in America: Making Sense of the American Right: Paul Edward Gottfried: 9781403974327: Amazon.com: Books	 Palgrave Macmillan (August 21, 2007)
1400046610	Slander: Liberal Lies About the American Right: Ann Coulter: 9781400046614: Amazon.com: Books	 Crown (June 25, 2002)
1570984190	Deliver Us from Evil: A Novel: Peter T. King: 9781570984198: Amazon.com: Books	 Roberts Rinehart (March 18, 2002)
0521664578	Carl Schmitt&#39;s Critique of Liberalism: Against Politics as Technology (Modern European Philosophy): John P. McCormick: 9780521664578: Amazon.com: Books	 Cambridge University Press; First Edition edition (June 13, 1999)
1597772194	The Case Against Barack Obama: The Unlikely Rise and Unexamined Agenda of the Media&#39;s Favorite Candidate: David Freddoso, Nick Summers: 9781597772198: Amazon.com: Books	 Phoenix Audio (August 5, 2008)
0312341156	Where the Right Went Wrong: How Neoconservatives Subverted the Reagan Revolution and Hijacked the Bush Presidency: Patrick J. Buchanan: 9780312341152: Amazon.com: Books	 Thomas Dunne Books; 1st edition (August 12, 2004)
1455877557	Amazon.com: Tea Party Patriots: The Second American Revolution (9781455877553): Mark Meckler, Jenny Beth Martin: Books	 Brilliance Audio on CD Unabridged; Unabridged edition (February 14, 2012)
0061373931	Outrage: How Illegal Immigration, the United Nations, Congressional Ripoffs, Student Loan Overcharges, Tobacco Companies, Trade Protection, and Drug ... Ripping Us Off . . . and What to Do About It: Dick Morris, Eileen McGann: Amazon.com: Books	 Harper Perennial (June 24, 2008)
1416562877	Amazon.com: Liberty and Tyranny: A Conservative Manifesto (9781416562870): Mark R. Levin: Books	 Threshold Editions; 1 Reprint edition (June 1, 2010)
0674018362	Surprise, Security, and the American Experience (Joanna Jackson Goldman Memorial Lecture on American Civilization): John Lewis Gaddis: 9780674018365: Amazon.com: Books	 Harvard University Press; 1st Paperback edition (October 31, 2005)
0765316196	Dragon Fire: William S. Cohen: Amazon.com: Books	 Forge Books; 1st edition (August 21, 2006)
0230114237	The Next American Civil War: The Populist Revolt Against the Liberal Elite: Lee Harris: 9780230114234: Amazon.com: Books	 Palgrave Macmillan (August 30, 2011)
093678363X	Amazon.com: Shooting Blanks: Facts Don&#39;t Matter to the Gun Ban Crowd (9780936783635): Alan Gottlieb, Dave Workman: Books	 Merril Press; First edition (September 23, 2011)
0195335589	Amazon.com: Reclaiming Conservatism: How a Great American Political Movement Got Lost--And How It Can Find Its Way Back (9780195335583): Mickey Edwards: Books	 Oxford University Press, USA (March 1, 2008)
0307878813	Demonic: How the Liberal Mob Is Endangering America: Ann Coulter: 9780307878816: Amazon.com: Books	 Random House Audio; Abridged edition (June 7, 2011)
0061995231	Mad As Hell: How the Tea Party Movement Is Fundamentally Remaking Our Two-Party System: Scott Rasmussen, Doug Schoen: Amazon.com: Books	 Harper (September 14, 2010)
1935191934	Amazon.com: RENDEZVOUS WITH DESTINY: Ronald Reagan and the Campaign That Changed America (9781935191933): Craig Shirley, Newt Gingrich, George F. Will: Books	 Intercollegiate Studies Institute; 2 edition (January 5, 2011)
1455111716	How Civilizations Die (And Why Islam Is Dying Too): David Goldman, Tom Weiner: 9781455111718: Amazon.com: Books	 Blackstone Audio, Inc.; Unabridged edition (September 20, 2011)
1596988096	Wealth and Poverty: A New Edition for the Twenty-First Century: George Gilder, Steve Forbes: 9781596988095: Amazon.com: Books	 Regnery Publishing; Second Edition edition (August 21, 2012)
0895260301	Unhinged: Exposing Liberals Gone Wild: Michelle Malkin: 9780895260307: Amazon.com: Books	 Regnery Publishing; annotated edition edition (October 1, 2005)
0873386760	Congress from the Inside: Observations from the Majority and the Minority: Sherrod Brown: 9780873386760: Amazon.com: Books	 Kent State Univ Pr; 2nd edition (August 2000)
0465002056	Amazon.com: A Conflict of Visions: Ideological Origins of Political Struggles (9780465002054): Thomas Sowell: Books	 Basic Books; Revised edition (June 5, 2007)
1879094827	The Selected Quotations of George W. Bush: Compiled by Kristy Dellach: 9781879094826: Amazon.com: Books	 Sabre Press (November 1, 2007)
1621570118	Divider-in-Chief: The Fraud of Hope and Change: Kate Obenshain: 9781621570110: Amazon.com: Books	 Regnery Publishing; First Edition/ First Printing edition (September 4, 2012)
125001610X	Leading from Behind: The Reluctant President and the Advisors Who Decide for Him: Richard Miniter: 9781250016102: Amazon.com: Books	 St. Martin's Press; First Edition edition (August 21, 2012)
047045265X	The Conscience of a Libertarian: Empowering the Citizen Revolution with God, Guns, Gold and Tax Cuts: Wayne Allyn Root: 9780470452653: Amazon.com: Books	 Wiley; 1 edition (July 20, 2009)
1452658781	The Corruption Chronicles: Obama&#39;s Big Secrecy, Big Corruption, and Big Government: Tom Fitton, Jim Meskimen: 9781452658780: Amazon.com: Books	 Tantor Media; Unabridged,MP3 - Unabridged CD edition (August 6, 2012)
0895260166	Porn Generation: How Social Liberalism Is Corrupting Our Future: Ben Shapiro: 9780895260161: Amazon.com: Books	 Regnery Publishing (May 20, 2005)
0316706027	Arrogant Capital: Washington, Wall Street, and the Frustration of American Politics: Kevin Phillips: 9780316706025: Amazon.com: Books	 Back Bay Books (September 1, 1995)
0465017347	Letters to a Young Conservative (Art of Mentoring): Dinesh D&#39;Souza: 9780465017348: Amazon.com: Books	 Basic Books; First paperback Edition 2005, and First Pprinting. edition (April 12, 2005)
1933859601	Reclaiming the American Right: The Lost Legacy of the Conservative Movement: Justin Raimondo, George W. Carey, Patrick J. Buchanan, Scoot P. Richert, David Gordon: 9781933859606: Amazon.com: Books	 Intercollegiate Studies Institute; 2nd edition (May 15, 2008)
1596985879	Meltdown: A Free-Market Look at Why the Stock Market Collapsed, the Economy Tanked, and Government Bailouts Will Make Things Worse: Thomas E. Woods Jr., Ron Paul: 9781596985872: Amazon.com: Books	 Regnery Publishing; 1 edition (February 9, 2009)
1416572422	An American Family: The Buckleys: Reid Buckley, Christopher Buckley: Amazon.com: Books	 Threshold Editions; 1 Reprint edition (June 9, 2009)
1611200156	The New Road to Serfdom: A Letter of Warning to America: Daniel Hannan, Gildart Jackson: 9781611200157: Amazon.com: Books	 Dreamscape Media, LLC; Unabridged edition (December 14, 2010)
006202714X	Against All Odds CD: Scott Brown: 9780062027146: Amazon.com: Books	 HarperAudio; Unabridged edition (February 21, 2011)
1933859024	The Essential Russell Kirk: Selected Essays: Russell Kirk: 9781933859026: Amazon.com: Books	 Intercollegiate Studies Institute (December 20, 2006)
1594034745	How the Obama Administration has Politicized Justice (Encounter Broadsides): Andrew C McCarthy: 9781594034749: Amazon.com: Books	 Encounter Books (January 26, 2010)
098437020X	Bringing America Home: Tom Pauken: 9780984370207: Amazon.com: Books	 Chronicles Press/The Rockford Institute (March 1, 2010)
1594200629	Amazon.com: The Cold War: A New History (9781594200625): John Lewis Gaddis: Books	 Penguin Press HC, The; First Edition edition (December 29, 2005)
1594033773	The Grand Jihad: How Islam and the Left Sabotage America: Andrew C McCarthy: 9781594033773: Amazon.com: Books	 Encounter Books; 1 edition (May 25, 2010)
1416554890	Meet the Next President: Bill Sammon: 9781416554899: Amazon.com: Books	 Threshold Editions; First Edition edition (December 11, 2007)
0062094637	The Naked Constitution: What the Founders Said and Why It Still Matters: Adam Freedman: 9780062094636: Amazon.com: Books	 Broadside Books (October 9, 2012)
0199895570	How to Think Seriously About the Planet: The Case for an Environmental Conservatism: Roger Scruton: 9780199895571: Amazon.com: Books	 Oxford University Press, USA (June 1, 2012)
0670018368	Amazon.com: Independents Day: Awakening the American Spirit: Lou Dobbs: Books	 Viking Adult (November 6, 2007)
1596985275	America Alone: The End of the World As We Know It: Mark Steyn: 9781596985278: Amazon.com: Books	 Regnery Publishing (April 7, 2008)
1400168600	Rules for Radical Conservatives: Beating the Left at Its Own Game to Take Back America: David Kahane, John Allen Nelson: 9781400168606: Amazon.com: Books	 Tantor Media; Unabridged,MP3 - Unabridged CD edition (October 12, 2010)
0061985120	Still the Best Hope: Why the World Needs American Values to Triumph: Dennis Prager: 9780061985126: Amazon.com: Books	 Broadside Books (April 24, 2012)
1935191756	Dupes: How America&#39;s Adversaries Have Manipulated Progressives for a Century: Paul Kengor: 9781935191759: Amazon.com: Books	 Intercollegiate Studies Institute; 1st edition (September 10, 2010)
145550145X	Liberty Defined: 50 Essential Issues That Affect Our Freedom: Ron Paul: 9781455501458: Amazon.com: Books	 Grand Central Publishing; 1 edition (April 19, 2011)
0060580593	Rough Edges : My Unlikely Road from Welfare to Washington: James E. Rogan: Amazon.com: Books	None
1599957043	From Hope to Higher Ground: 12 STEPS to Restoring America&#39;s Greatness: Mike Huckabee: 9781599957043: Amazon.com: Books	 Center Street; First Edition edition (January 4, 2007)
0465022510	Dismantling America: and other controversial essays: Thomas Sowell: Amazon.com: Books	 Basic Books (August 10, 2010)
0972541802	Bible and Government: Public Policy from a Christian Perspective: John M. Cobin: 9780972541800: Amazon.com: Books	 Alertness Ltd.; Revised edition (March 2003)
1568331312	Russell Kirk: A Critical Biography of a Conservative Mind: James E. Person: 9781568331317: Amazon.com: Books	 Madison Books; 1 edition (October 20, 1999)
0312374364	State of Emergency: The Third World Invasion and Conquest of America: Patrick J. Buchanan: 9780312374365: Amazon.com: Books	 St. Martin's Griffin; 1st edition (October 2, 2007)
0345521862	Amazon.com: Rules for Radical Conservatives: Beating the Left at Its Own Game to Take Back America (9780345521866): David Kahane: Books	 Ballantine Books (September 28, 2010)
0231154127	To Carl Schmitt: Letters and Reflections (Insurrections: Critical Studies in Religion, Politics, and Culture): Jacob Taubes, Keith Tribe, Mike Grimshaw: 9780231154123: Amazon.com: Books	 Columbia University Press (May 7, 2013)
1595550062	Liberalism is a Mental Disorder: Savage Solutions: Michael Savage: 9781595550064: Amazon.com: Books	 Thomas Nelson; First Edition edition (April 12, 2005)
1416522891	Upstream: The Ascendance of American Conservatism: Alfred S. Regnery: 9781416522898: Amazon.com: Books	 Threshold Editions; Reprint edition (December 30, 2008)
0195395964	Faith and the Presidency From George Washington to George W. Bush: Gary Scott Smith: 9780195395969: Amazon.com: Books	 Oxford University Press, USA (July 17, 2009)
0691141002	Amazon.com: The Right Talk: How Conservatives Transformed the Great Society into the Economic Society (9780691141008): Mark A. Smith: Books	 Princeton University Press (March 23, 2009)
0536125430	Amazon.com: Ronald Reagan and the Triumph of American Conservatism (Library of American Biography Series) (2nd Edition) (9780536125439): Jules Tygiel: Books	 Pearson; 2 edition (February 11, 2006)
1416562850	Liberty and Tyranny: A Conservative Manifesto: Mark R. Levin: 9781416562856: Amazon.com: Books	 Threshold Editions; 1st edition (March 24, 2009)
0061792896	How the Left Swiftboated America: The Liberal Media Conspiracy to Make You Think George Bush Was the Worst President in History: John Gibson: Amazon.com: Books	 Harper (December 1, 2009)
1595230564	48 Liberal Lies About American History: (That You Probably Learned in School): Larry Schweikart: 9781595230560: Amazon.com: Books	 Sentinel Trade; Signed by Author edition (August 25, 2009)
1594033471	Conservatism Redefined: A Creed for the Poor and Disadvantaged: Patrick Garry: 9781594033476: Amazon.com: Books	 Encounter Books; 1 edition (March 30, 2010)
0231153791	The Radical Luhmann: Hans-Georg Moeller: 9780231153799: Amazon.com: Books	 Columbia University Press (November 15, 2011)
0300090005	Amazon.com: Enemies Within: The Culture of Conspiracy in Modern America (9780300090000): Robert Alan Goldberg: Books	 Yale University Press; First Printing edition (November 1, 2001)
0743535642	The Real America: Messages from the Heart and Heartland: Glenn Beck: 9780743535649: Amazon.com: Books	 Simon & Schuster Audio; Unabridged edition (September 1, 2003)
1596986379	Reforming Our Universities: The Campaign For An Academic Bill Of Rights: David Horowitz: Amazon.com: Books	 Regnery Publishing (August 31, 2010)
1595230483	The Secret Plot to Make Ted Kennedy President: Inside the Real Watergate Conspiracy: Geoff Shepard: Amazon.com: Books	 Sentinel HC (June 17, 2008)
1441762663	Red State Uprising: How to Take Back America: Erick Erickson, Lewis K. Uhler, Michael Chamberlain: 9781441762665: Amazon.com: Books	 Blackstone Audio, Inc.; Unabridged edition (September 20, 2010)
0830745335	A New Kind of Conservative: Joel C. Hunter: Amazon.com: Books	 Regal Books (January 2, 2008)
0345513347	Why Courage Matters: The Way to a Braver Life: John McCain, Marshall Salter: 9780345513342: Amazon.com: Books	 Ballantine Books; Reprint edition (July 15, 2008)
0825306795	Waking the Sleeping Giant: How Mainstream Americans Can Beat Liberals at Their Own Game: Timothy Daughtry, Gary Casselman: 9780825306792: Amazon.com: Books	 Beaufort Books; 1 edition (March 1, 2012)
0061953342	Architects of Ruin: How big government liberals wrecked the global economy---and how they will do it again if no one stops them: Peter Schweizer: Amazon.com: Books	 Harper (October 6, 2009)
1400054192	How to Talk to a Liberal (If You Must): The World According to Ann Coulter: Ann Coulter: 9781400054190: Amazon.com: Books	 Three Rivers Press (September 27, 2005)
0786178272	Liberalism Is a Mental Disorder: An Oasis Recording, Library Edition: Michael Savage, Mark Warner: 9780786178278: Amazon.com: Books	 Blackstone Audiobooks; Abridged edition (June 2005)
1400107040	Liberal Fascism: The Secret History of the American Left from Mussolini to the Politics of Meaning: Jonah Goldberg, Johnny Heller: 9781400107049: Amazon.com: Books	 Tantor Media; Unabridged edition (March 24, 2008)
1442359358	Amazon.com: 50 Things Liberals Love to Hate (9781442359352): Mike Gallagher: Books	 Simon & Schuster Audio; Unabridged edition (August 28, 2012)
1596981504	Saving the Bill of Rights: Exposing the Left&#39;s Campaign to Destroy American Exceptionalism: Frank Miniter: Amazon.com: Books	 Regnery Publishing (June 28, 2011)
0062108999	Pinheads and Patriots Low Price CD: Bill O&#39;Reilly: 9780062108999: Amazon.com: Books	 HarperAudio; Unabridged edition (September 6, 2011)
1595551697	A Century Turns: New Hopes, New Fears: Dr. William Bennett: Amazon.com: Books	 Thomas Nelson (January 12, 2010)
1595230807	Keeping the Republic: Saving America by Trusting Americans: Mitch Daniels: Amazon.com: Books	 Sentinel HC (September 20, 2011)
1589790626	Vale of Tears: A Novel: Peter T. King: 9781589790629: Amazon.com: Books	 Taylor Trade Publishing (November 10, 2003)
